BTCUSD:open,BTCUSD:high,BTCUSD:low,BTCUSD:close,BTCUSD:tick_volume,BTCUSD:spread,BTCUSD:real_volume,BTCUSD:weekday,BTCUSD:hour,BTCUSD:minute,BTCUSD:return,BTCUSD:upper_shadow,BTCUSD:lower_shadow,ETHUSD:open,ETHUSD:high,ETHUSD:low,ETHUSD:close,ETHUSD:tick_volume,ETHUSD:spread,ETHUSD:real_volume,ETHUSD:weekday,ETHUSD:hour,ETHUSD:minute,ETHUSD:return,ETHUSD:upper_shadow,ETHUSD:lower_shadow,BCHUSD:open,BCHUSD:high,BCHUSD:low,BCHUSD:close,BCHUSD:tick_volume,BCHUSD:spread,BCHUSD:real_volume,BCHUSD:weekday,BCHUSD:hour,BCHUSD:minute,BCHUSD:return,BCHUSD:upper_shadow,BCHUSD:lower_shadow,LTCUSD:open,LTCUSD:high,LTCUSD:low,LTCUSD:close,LTCUSD:tick_volume,LTCUSD:spread,LTCUSD:real_volume,LTCUSD:weekday,LTCUSD:hour,LTCUSD:minute,LTCUSD:return,LTCUSD:upper_shadow,LTCUSD:lower_shadow,RPLUSD:open,RPLUSD:high,RPLUSD:low,RPLUSD:close,RPLUSD:tick_volume,RPLUSD:spread,RPLUSD:real_volume,RPLUSD:weekday,RPLUSD:hour,RPLUSD:minute,RPLUSD:return,RPLUSD:upper_shadow,RPLUSD:lower_shadow
54243.06,54350.26,53968.78,53987.28,2358,8.11,0,4,20,0,-0.0047154419385631,0.001976289685722,0.0003427907764451,4074.02,4079.22,4034.75,4036.25,3635,4.01,0,4,20,0,-0.0092709412324927,0.0012763805774148,0.0003717702459879,557.75,559.14,555.04,555.38,2897,4.05,0,4,20,0,-0.0042492155983863,0.0024921559838637,0.0006125684635342,195.74,196.2,193.72,193.95,1063,3.0,0,4,20,0,-0.0091447838970063,0.0023500561969959,0.0011872806111913,0.9505,0.9508,0.9438,0.9451,679,0.0026,0,4,20,0,-0.0056812204103103,0.0003156233561283,0.0013774104683196
53987.28,54368.03,53958.23,54096.44,2691,10.5,0,4,20,30,0.0020219577648661,0.0050204782421911,0.000538379409406,4036.26,4073.58,4027.39,4044.04,4497,4.01,0,4,20,30,0.0019275269680347,0.0073045766115072,0.0022024189363335,555.31,563.53,553.85,560.97,2879,4.05,0,4,20,30,0.0101925050872487,0.0045635238961084,0.0026360928049109,193.95,195.93,193.85,195.31,905,3.0,0,4,20,30,0.0070121165248776,0.0031744406328401,0.0005158627805003,0.9451,0.9502,0.9434,0.9475,749,0.0026,0,4,20,30,0.0025394138186434,0.0028496042216359,0.0018019927920288
54096.44,54344.0,54006.98,54302.46,2256,10.5,0,4,21,0,0.0038083836940101,0.0007649745517974,0.0016564525548364,4044.04,4083.61,4031.21,4081.51,3683,4.01,0,4,21,0,0.0092654869882593,0.0005145154611895,0.0031826672388687,560.97,564.45,554.96,560.39,3206,4.05,0,4,21,0,-0.0010339233827121,0.0062035402962725,0.009784488972178,195.31,196.99,194.81,196.72,932,3.0,0,4,21,0,0.0072192924069427,0.001372509150061,0.0025666033571171,0.9475,0.954,0.9454,0.9536,645,0.0028,0,4,21,0,0.0064379947229551,0.0004194630872482,0.0022212819970382
54302.46,54484.6,54234.54,54363.22,2109,10.5,0,4,21,30,0.0011189180011366,0.0022327595753157,0.001252338454424,4081.51,4095.46,4065.1,4084.89,4111,4.01,0,4,21,30,0.0008281248851527,0.0025875849778085,0.0040368010627045,560.64,561.35,559.17,559.52,2473,4.05,0,4,21,30,-0.0019977168949771,0.0012664098173516,0.0006259277142908,196.72,197.49,196.4,196.61,913,3.0,0,4,21,30,-0.0005591703944692,0.0039141927612851,0.0010692464358452,0.9537,0.9574,0.952,0.9536,594,0.0026,0,4,21,30,-0.000104854776135,0.0038796267169969,0.0016806722689076
54363.22,54426.31,54237.02,54412.29,1846,10.5,0,4,22,0,0.0009026323311974,0.0002576623773782,0.0023268240032362,4084.62,4084.86,4055.51,4080.51,3118,4.01,0,4,22,0,-0.0010062135523009,5.875699575486495e-05,0.0061644528061822,559.53,560.81,557.53,559.43,2308,4.05,0,4,22,0,-0.0001787214269119,0.0022876342644719,0.0034078883647516,196.61,196.79,195.84,196.54,865,3.0,0,4,22,0,-0.0003560347896852,0.0009155180306188,0.0035743464052287,0.9536,0.954,0.9484,0.9512,592,0.0028,0,4,22,0,-0.0025167785234898,0.0004194630872482,0.0029523407844791
54412.29,54627.26,54279.65,54536.76,2851,10.5,0,4,22,30,0.0022875346727733,0.0016594311799967,0.0024436414015197,4080.51,4123.11,4067.16,4120.35,3519,4.01,0,4,22,30,0.0097634854466721,0.0006698460082272,0.0032823886938306,559.75,563.06,557.27,561.95,2455,4.05,0,4,22,30,0.00393032603841,0.0019752647032652,0.00445026647765,196.54,197.93,195.92,197.79,762,3.0,0,4,22,30,0.0063600284929276,0.0007078214267658,0.0031645569620253,0.9512,0.9589,0.9489,0.9573,963,0.0026,0,4,22,30,0.006412952060555,0.0016713673874437,0.0024238592053958
54536.76,54594.98,54285.1,54342.1,2042,10.5,0,4,23,0,-0.0035693356187643,0.0010675368320377,0.0010500118817133,4118.02,4127.18,4091.28,4104.21,2634,4.01,0,4,23,0,-0.0033535534067344,0.002224369964206,0.0031603801255352,562.32,563.94,560.18,561.46,2241,4.03,0,4,23,0,-0.0015293782899416,0.0028809218950064,0.0022849798279126,197.79,198.5,196.55,197.15,1090,3.0,0,4,23,0,-0.0032357550937862,0.0035896658071692,0.0030526583566522,0.9573,0.9598,0.9519,0.9536,523,0.0028,0,4,23,0,-0.0038650370834639,0.0026115115428809,0.0017859018804496
54342.1,54444.76,54126.29,54222.09,1856,6.5,0,4,23,30,-0.0022084166787813,0.0018891430401107,0.0017699347211862,4104.21,4115.65,4084.31,4092.64,2701,4.01,0,4,23,30,-0.0028190565297585,0.0027873817372891,0.0020395121819842,561.46,563.19,559.44,560.83,1776,4.05,0,4,23,30,-0.0011220745912442,0.0030812524489723,0.0024846274846274,197.14,198.34,196.58,197.06,699,3.0,0,4,23,30,-0.0004058029826518,0.0060870447397789,0.0024417539932851,0.9536,0.9579,0.9531,0.9557,285,0.0028,0,4,23,30,0.0022021812080536,0.0023019776080359,0.0005246039240374
56523.91,56753.86,56181.12,56319.6,2892,10.5,0,0,0,0,-0.0036145765570712,0.00406818990406,0.0024648850005125,4275.05,4290.42,4232.15,4246.47,3563,4.01,0,0,0,0,-0.0066853019262932,0.0035952795873732,0.0033836229812271,543.48,563.56,543.48,560.09,2070,4.03,0,0,0,0,0.0305623022006329,0.0061954328768589,0.0,196.94,197.81,194.99,195.02,710,3.0,0,0,0,0,-0.0097491621813749,0.0044175891134355,0.0001538540437971,0.9559,0.959,0.9501,0.9539,1063,0.0029,0,0,0,0,-0.0020922690658018,0.0032430170519928,0.0039995789916851
56320.1,56447.2,56064.88,56072.74,4073,14.45,0,0,0,30,-0.0043920376561831,0.0022567431520895,0.0001401947172632,4246.47,4257.83,4215.87,4223.81,6106,4.01,0,0,0,30,-0.0053361968882389,0.0026751631354983,0.001883359781018,560.09,560.18,556.5,556.86,673,4.69,0,0,0,30,-0.0057669303147708,0.0001606884607829,0.0006469002695418,195.02,195.16,192.23,192.94,471,3.0,0,0,0,30,-0.010665572761768,0.0007178750897343,0.003693492170837,0.9539,0.9541,0.9443,0.9447,1142,0.0032,0,0,0,30,-0.0096446168361463,0.0002096655833944,0.0004235941967594
56073.74,57419.99,56073.74,57325.57,7160,10.59,0,0,1,0,0.0223247102832805,0.0016470834917123,0.0,4223.83,4297.23,4217.99,4289.2,6042,4.01,0,0,1,0,0.0154764751422287,0.0018721439895551,0.0013845457196437,556.85,565.73,556.07,565.14,3201,4.03,0,0,1,0,0.0148873125617311,0.001043989100046,0.0014027010987824,192.94,198.58,192.89,198.12,2474,3.0,0,0,1,0,0.026847724681248,0.0023218251564708,0.0002592150966872,0.9447,0.9651,0.944,0.964,1764,0.003,0,0,1,0,0.0204297660633005,0.0011410788381742,0.0007415254237288
57325.57,57490.26,57097.04,57311.98,4525,10.5,0,0,1,30,-0.0002370669842444,0.0028728890092153,0.0037644683507236,4288.35,4300.32,4276.86,4296.94,5492,4.01,0,0,1,30,0.0020031014259561,0.0007866062826104,0.0026865504131537,565.29,567.42,564.66,567.15,3007,4.02,0,0,1,30,0.0032903465477896,0.0004760645331922,0.0011157156518967,198.12,198.56,197.03,198.07,1463,3.0,0,0,1,30,-0.0002523722996164,0.0022208762366242,0.0052783840024361,0.964,0.9686,0.9622,0.9681,798,0.003,0,0,1,30,0.004253112033195,0.0005164755707055,0.0018707129494906
57311.98,57811.66,57177.72,57787.16,3621,10.5,0,0,2,0,0.0082911112126993,0.0004239696153955,0.002348117413566,4296.91,4348.93,4283.28,4346.92,4980,4.01,0,0,2,0,0.0116385961074353,0.0004623963634021,0.0031821407893016,567.15,569.15,564.79,568.84,3015,4.05,0,0,2,0,0.0029798113373887,0.0005449687082482,0.0041785442376812,198.07,200.06,197.04,199.79,1847,3.0,0,0,2,0,0.0086837986570404,0.0013514189899394,0.00522736500203,0.9681,0.9758,0.9658,0.9748,702,0.0027,0,0,2,0,0.0069207726474538,0.001025851456709,0.0023814454338372
57791.16,58010.28,57517.35,57807.12,4137,10.5,0,0,2,30,0.00027616680475,0.0035144459713612,0.0047604766214021,4346.92,4372.04,4325.94,4345.51,5752,4.01,0,0,2,30,-0.0003243675982074,0.0057788043028166,0.0045238722682239,568.84,570.0,566.06,569.34,3110,4.05,0,0,2,30,0.0008789817874973,0.0011592370112761,0.0049111401618204,199.79,200.26,198.26,199.28,1815,3.0,0,0,2,30,-0.00255268031433,0.0023524700935982,0.0051447594068395,0.9753,0.9785,0.9707,0.9744,1241,0.0027,0,0,2,30,-0.0009227929867731,0.0032810417307496,0.0038116822911301
57807.12,58285.16,57644.92,57753.91,4430,10.5,0,0,3,0,-0.0009204748480809,0.0082695695616733,0.001890713006454,4345.51,4376.02,4326.42,4332.42,4564,4.01,0,0,3,0,-0.0030123046546895,0.0070210401080656,0.0013868279085248,569.5,571.22,567.0,568.14,3158,4.05,0,0,3,0,-0.0023880597014925,0.0030201931518876,0.0020105820105819,199.29,201.42,198.9,199.27,1598,3.0,0,0,3,0,-0.0001003562647397,0.0106879421947914,0.001860231271996,0.9744,0.9819,0.9714,0.9753,831,0.0027,0,0,3,0,0.0009236453201969,0.0067671485696709,0.003088326127239
57754.41,57791.74,57566.75,57689.89,2280,10.5,0,0,3,30,-0.0011171441280415,0.0006463575681925,0.0021390820221742,4332.42,4341.89,4322.41,4334.96,3616,4.01,0,0,3,30,0.0005862774153936,0.0015986306678724,0.0023158376923985,568.08,569.27,565.91,567.16,2233,4.05,0,0,3,30,-0.0016194902126462,0.0020947753837486,0.0022088317930412,199.27,199.96,198.66,199.71,1330,3.0,0,0,3,30,0.0022080594168715,0.0012518151319413,0.0030705728380147,0.9753,0.9783,0.972,0.975,480,0.0027,0,0,3,30,-0.0003075976622577,0.0030759766225776,0.0030864197530864
57686.39,57753.14,57527.18,57540.18,2254,10.5,0,0,4,0,-0.002534566645616,0.001157118689521,0.0002259801366936,4334.96,4342.95,4321.19,4324.22,4145,4.01,0,0,4,0,-0.002477531511248,0.0018431542620923,0.0007011957354341,567.18,567.9,564.35,564.94,2349,4.05,0,0,4,0,-0.0039493635177543,0.0012694382735639,0.0010454505182954,199.73,200.15,198.56,198.75,1263,3.0,0,0,4,0,-0.004906623942322,0.0021028388324238,0.0009568896051571,0.975,0.9762,0.9712,0.9718,399,0.0027,0,0,4,0,-0.0032820512820512,0.0012307692307692,0.0006177924217463
57536.18,57626.55,57327.42,57367.86,1797,10.5,0,0,4,30,-0.0029254635952543,0.0015706638848808,0.0007054215940644,4324.23,4335.31,4307.14,4311.47,3701,4.01,0,0,4,30,-0.0029508143646381,0.0025623058902974,0.0010053074662072,564.98,566.43,563.92,564.64,2513,4.05,0,0,4,30,-0.0006017912138483,0.0025664625296469,0.0012767768477798,198.77,199.38,198.04,198.31,1011,3.0,0,0,4,30,-0.0023142325300599,0.0030688735724706,0.0013633609371844,0.9719,0.9739,0.9674,0.9686,506,0.0026,0,0,4,30,-0.0033954110505195,0.0020578248791027,0.0012404382881951
57367.86,57436.45,57224.53,57385.22,1476,10.5,0,0,5,0,0.0003026084640424,0.00089273858321,0.0025046951019082,4311.47,4322.27,4291.79,4307.07,3126,4.01,0,0,5,0,-0.0010205335999092,0.0025049461088677,0.0035602860344983,564.63,564.63,560.36,561.52,2106,4.05,0,0,5,0,-0.0055080318084409,0.0,0.002070097794275,198.31,198.93,197.2,198.01,1017,3.0,0,0,5,0,-0.0015127830164893,0.0031264182340779,0.0041075050709939,0.9686,0.9716,0.967,0.9716,472,0.0026,0,0,5,0,0.0030972537683254,0.0,0.0016546018614271
57385.22,57478.26,57269.78,57388.7,2289,10.5,0,0,5,30,6.064279269114809e-05,0.0015605859690148,0.0020157227773531,4307.07,4314.25,4292.06,4308.71,3055,4.01,0,0,5,30,0.0003807692932783,0.0012857676659603,0.0034971552121823,561.52,562.04,558.94,561.29,2186,4.05,0,0,5,30,-0.0004096025074797,0.0009260578429975,0.0042043868751563,198.01,198.3,197.09,197.46,956,3.0,0,0,5,30,-0.0027776374930558,0.0014645724963386,0.0018773149322644,0.9716,0.9765,0.97,0.9749,337,0.0028,0,0,5,30,0.0033964594483326,0.0016411939686122,0.0016494845360825
57388.7,57694.66,57327.23,57345.28,1748,10.5,0,0,6,0,-0.0007565949394218,0.0053313631429184,0.0003148590992447,4308.71,4345.43,4306.83,4321.21,3080,4.01,0,0,6,0,0.0029011003293329,0.0056049115872638,0.0004365159525683,561.29,562.81,560.78,561.62,1980,4.05,0,0,6,0,0.0005879313723744,0.0021188704105978,0.0009094475551909,197.46,198.49,197.33,197.56,677,3.0,0,0,6,0,0.000506431682366,0.0047074306539785,0.0006587949120761,0.9749,0.9787,0.9723,0.9735,285,0.0027,0,0,6,0,-0.0014360447225356,0.0038978356754539,0.0012341869793273
57345.28,57529.59,57267.97,57291.92,1518,10.5,0,0,6,30,-0.0009305037833977,0.0032140395861699,0.0004182093411028,4321.1,4357.67,4319.88,4325.53,3474,4.01,0,0,6,30,0.0010252019161786,0.0074303033385504,0.0002824152522755,561.62,563.09,560.96,561.25,2056,4.05,0,0,6,30,-0.0006588084469926,0.002617428154268,0.0005169709070164,197.56,198.12,196.92,197.16,853,3.0,0,0,6,30,-0.0020247013565499,0.0028345818991698,0.0012187690432663,0.9735,0.9771,0.9725,0.9754,308,0.0027,0,0,6,30,0.0019517205957884,0.0017428747180643,0.0010282776349614
57291.92,57370.13,57261.92,57288.69,1312,10.5,0,0,7,0,-5.637793252514361e-05,0.0013651139637142,0.0004675009150933,4325.64,4338.25,4318.36,4329.97,3059,4.01,0,0,7,0,0.0010010079433332,0.0019122534336265,0.0016858251743719,561.26,562.34,560.67,560.99,1627,4.05,0,0,7,0,-0.0004810604710828,0.0019242418843317,0.0005707457149482,197.16,197.74,197.03,197.15,920,3.0,0,0,7,0,-5.072022722657184e-05,0.0029417731791439,0.0006090443079734,0.9754,0.9797,0.9748,0.9784,308,0.0026,0,0,7,0,0.0030756612671724,0.0013286999182338,0.0006155108740254
57288.69,57441.25,57196.68,57380.84,1478,10.5,0,0,7,30,0.0016085199364829,0.0010527904436394,0.0016086598033312,4329.97,4334.47,4315.78,4323.74,2435,4.01,0,0,7,30,-0.0014388090448664,0.0010392681704492,0.0018443942925728,560.99,562.3,560.47,561.69,2424,4.05,0,0,7,30,0.0012477940783258,0.001086008296391,0.0009277927453743,197.14,198.45,197.11,198.23,1093,3.0,0,0,7,30,0.0055290656386324,0.0011098219240276,0.0001521992795899,0.9784,0.9897,0.9767,0.9851,577,0.0026,0,0,7,30,0.0068479149632051,0.0046695766927216,0.0017405549298659
57380.84,57546.74,57367.84,57518.06,1467,10.16,0,0,8,0,0.0023913905756695,0.0004986259967738,0.0002266077997707,4323.75,4339.28,4319.08,4331.43,2896,4.01,0,0,8,0,0.0017762359063313,0.0018123344946125,0.0010812487844633,561.64,562.73,561.04,562.57,2046,4.01,0,0,8,0,0.0016558649668828,0.000284409051318,0.0010694424639954,198.23,198.51,197.51,198.05,1068,3.0,0,0,8,0,-0.0009080361196588,0.0014125006305806,0.0027340387828465,0.9851,0.9919,0.984,0.9919,509,0.0026,0,0,8,0,0.006902852502284,0.0,0.0011178861788617
57502.56,57547.8,57365.8,57475.13,1229,10.5,0,0,8,30,-0.0004770222404011,0.0007867475813251,0.0019058393677067,4331.43,4341.9,4323.48,4338.75,1991,4.01,0,0,8,30,0.0016899730573966,0.0007260155574761,0.0018387965250216,562.58,563.29,561.14,563.17,2209,4.05,0,0,8,30,0.0010487397347931,0.0002130795319353,0.002566204512243,198.05,198.1,197.0,198.04,1195,3.0,0,0,8,30,-5.0492299924359136e-05,0.0002524614996212,0.0052791878172588,0.9919,0.9935,0.9862,0.989,484,0.0026,0,0,8,30,-0.0029236818227644,0.0016130658332493,0.0028391806935713
57477.63,57728.26,57443.63,57715.19,1557,10.5,0,0,9,0,0.0041330862111051,0.0002264568478419,0.0005918846006075,4338.75,4370.26,4335.27,4364.27,3083,4.01,0,0,9,0,0.0058818784212043,0.001372509033584,0.0008027181698024,563.18,564.72,562.95,564.41,2398,4.05,0,0,9,0,0.0021840264213928,0.0005492461154126,0.0004085620392573,198.04,199.1,198.0,198.81,1097,3.0,0,0,9,0,0.0038881034134518,0.0014586791408882,0.0002020202020201,0.989,0.9948,0.9878,0.9948,497,0.0026,0,0,9,0,0.0058645096056623,0.0,0.0012148208139299
57715.19,57739.19,57494.52,57572.3,2230,10.5,0,0,9,30,-0.0024757780404084,0.0004158350687228,0.0013528245822385,4364.27,4364.56,4338.8,4354.45,3092,4.01,0,0,9,30,-0.0022500899348575,6.644868443060663e-05,0.0036069881073106,564.41,564.56,562.12,563.82,1877,4.05,0,0,9,30,-0.0010453393809463,0.0002657642493931,0.0030242652814346,198.81,198.94,198.27,198.54,1132,3.0,0,0,9,30,-0.0013580805794477,0.0006538906493636,0.0013617793917384,0.9948,0.995,0.9885,0.9898,472,0.0026,0,0,9,30,-0.0050261359067149,0.0002010454362685,0.001315123925139
57572.3,57691.24,57272.23,57291.23,2074,8.42,0,0,10,0,-0.0048820352843294,0.0020659240641766,0.0003317489121691,4354.45,4363.46,4316.49,4317.93,3179,4.01,0,0,10,0,-0.0083868226756535,0.0020691476535498,0.0003336043868978,563.81,564.16,559.14,559.59,2401,4.05,0,0,10,0,-0.0074847909756831,0.0006207765027225,0.0008048073827664,198.54,198.75,196.71,196.73,1008,3.0,0,0,10,0,-0.0091165508209932,0.0010577213659716,0.000101672512836,0.9898,0.9921,0.9807,0.9819,324,0.0027,0,0,10,0,-0.0079814103859365,0.0023237017579308,0.0012236157846436
57291.23,57442.7,57260.15,57310.6,1499,8.04,0,0,10,30,0.0003380971223692,0.002304983720289,0.0005427858641655,4317.93,4332.03,4316.03,4320.13,2050,4.01,0,0,10,30,0.0005095033963032,0.0027545467381767,0.0004402193682621,559.59,561.1,558.32,558.77,1968,4.05,0,0,10,30,-0.0014653585660931,0.002698404188781,0.0008059893967615,196.73,197.4,196.15,196.34,978,3.0,0,0,10,30,-0.0019824124434503,0.0034056829156713,0.0009686464440479,0.9819,0.9838,0.9808,0.9808,130,0.0026,0,0,10,30,-0.0011202770139525,0.0019350239331907,0.0
57310.6,57461.58,57286.6,57353.6,1705,10.5,0,0,11,0,0.0007502975016838,0.0018827065781398,0.0004189461409823,4320.13,4339.29,4315.7,4330.36,2575,4.01,0,0,11,0,0.0023679842967687,0.0020621842063939,0.0010264846954144,558.48,561.77,558.08,561.25,1392,4.05,0,0,11,0,0.0049598911330754,0.0009265033407572,0.000716743119266,196.34,197.16,196.12,196.89,554,3.0,0,0,11,0,0.0028012631150044,0.0013713240895932,0.0011217621864164,0.9808,0.981,0.977,0.9777,219,0.0026,0,0,11,0,-0.0031606851549755,0.0002039151712887,0.0007164790174002
57353.6,57411.42,56728.01,56934.5,3239,8.08,0,0,11,30,-0.0073073006751101,0.0010081320091502,0.0036400007685797,4330.36,4337.23,4279.22,4294.66,4184,4.01,0,0,11,30,-0.0082441182719219,0.0015864731800589,0.0036081341926798,561.37,563.23,554.44,558.13,2796,4.05,0,0,11,30,-0.0057715944920462,0.0033133227639524,0.0066553639708533,196.9,197.3,193.84,194.79,1913,3.0,0,0,11,30,-0.0107160995429152,0.0020314880650076,0.0049009492364836,0.9777,0.9785,0.962,0.9679,649,0.0027,0,0,11,30,-0.0100235245985476,0.0008182469060039,0.0061330561330561
56932.5,57441.69,56852.0,57403.63,2398,10.5,0,0,12,0,0.0082752382206999,0.0006630242721584,0.0014159572222613,4294.66,4328.93,4287.01,4327.51,3511,4.01,0,0,12,0,0.0076490339165382,0.0003281332683229,0.0017844604981093,558.14,570.89,557.55,567.26,2599,4.05,0,0,12,0,0.0163399863833446,0.0063991820329302,0.0010582010582011,194.79,196.9,194.21,196.53,1917,3.0,0,0,12,0,0.0089326967503465,0.0018826642242914,0.0029864579578805,0.9679,0.9799,0.9667,0.978,617,0.0027,0,0,12,0,0.0104349622894927,0.0019427402862985,0.0012413365056377
57403.63,57442.13,57126.65,57228.31,2148,9.58,0,0,12,30,-0.0030541622541989,0.0006706892926457,0.0017795547262091,4327.51,4332.87,4318.22,4324.9,2782,4.01,0,0,12,30,-0.0006031181903682,0.0012385875480356,0.0015469336902703,567.26,568.83,564.65,566.17,2633,4.05,0,0,12,30,-0.0019215174699432,0.002767690300744,0.0026919330558752,196.53,196.83,195.3,195.88,1588,3.0,0,0,12,30,-0.0033073830967282,0.0015264845061823,0.0029697900665641,0.978,0.9791,0.9739,0.9756,471,0.0027,0,0,12,30,-0.0024539877300613,0.0011247443762781,0.0017455590923093
57228.31,57374.06,57108.64,57122.14,1791,10.5,0,0,13,0,-0.0018552006865133,0.0025468164270445,0.0002363915512608,4324.91,4337.08,4309.48,4310.0,3325,4.01,0,0,13,0,-0.0034474705832028,0.0028139313881676,0.0001206642100672,566.31,568.53,565.77,566.52,1897,4.05,0,0,13,0,0.0003708216347937,0.0035479771234907,0.0009544514555384,195.87,196.57,195.18,195.21,1424,3.0,0,0,13,0,-0.003369581865523,0.0035737989482819,0.0001537042729787,0.9756,0.9788,0.9723,0.973,399,0.0025,0,0,13,0,-0.0026650266502665,0.0032800328003279,0.0007199424046075
57122.14,57204.14,56896.71,56933.59,1441,10.5,0,0,13,30,-0.003300821712912,0.0014355204479384,0.0006481921362412,4310.0,4317.33,4297.06,4299.51,2746,4.01,0,0,13,30,-0.0024338747099767,0.0017006960556844,0.0005701572703196,566.48,568.38,565.58,566.59,2010,4.05,0,0,13,30,0.0001941816127665,0.0031592509574824,0.0015912868206088,195.22,195.74,195.02,195.14,1233,3.0,0,0,13,30,-0.0004097940784756,0.0026636615100912,0.0006153215054864,0.973,0.9745,0.9689,0.9696,404,0.0028,0,0,13,30,-0.0034943473792394,0.0015416238437821,0.0007224687790277
56933.59,57164.86,56913.09,56955.65,1419,10.5,0,0,14,0,0.000387468979209,0.0036732088914795,0.0003601983304719,4299.51,4321.54,4294.7,4302.31,2510,4.01,0,0,14,0,0.0006512370014257,0.0044696918632082,0.0011199850979114,566.59,568.2,564.9,566.09,2013,4.05,0,0,14,0,-0.0008824723344923,0.0028415609170652,0.0021065675340769,195.16,196.66,195.02,195.68,1253,3.0,0,0,14,0,0.0026644804263169,0.0050081766148813,0.0007178750897343,0.9696,0.973,0.968,0.97,612,0.0026,0,0,14,0,0.0004125412541253,0.0030927835051546,0.0016528925619835
56954.05,57110.39,56865.71,56930.85,1405,10.5,0,0,14,30,-0.000407345921844,0.0027450198888401,0.0011455057889895,4302.32,4322.57,4301.43,4311.18,2549,4.01,0,0,14,30,0.0020593540229458,0.0026419680922623,0.0002069079352679,566.21,568.92,565.96,567.76,1765,4.05,0,0,14,30,0.002737500220766,0.0020431168099196,0.0004417273305533,195.69,196.61,195.66,195.99,890,3.0,0,0,14,30,0.0015330369461904,0.0031634267054441,0.0001533272002453,0.97,0.9742,0.9699,0.9715,414,0.0027,0,0,14,30,0.0015463917525773,0.0027792074112196,0.0001031034127229
56930.85,57352.0,56901.85,57050.61,2414,10.5,0,0,15,0,0.0021036046361507,0.0052828532420599,0.0005096495105167,4311.18,4347.53,4304.04,4321.72,4696,4.01,0,0,15,0,0.0024448062943324,0.0059721592328978,0.0016589065157387,567.74,569.84,566.95,567.7,2769,4.05,0,0,15,0,-7.045478564125061e-05,0.003698876246169,0.0013228679777758,195.99,197.28,195.84,196.09,1323,3.0,0,0,15,0,0.0005102301137812,0.0060686419501249,0.000765931372549,0.9715,0.9782,0.9706,0.9738,564,0.0025,0,0,15,0,0.0023674729799279,0.0045183815978639,0.0009272614877395
57050.61,57537.74,57036.86,57322.92,2779,10.5,0,0,15,30,0.0047731303837066,0.0037475411231667,0.0002410721768344,4321.94,4376.65,4321.93,4347.44,4222,4.01,0,0,15,30,0.005900128183177,0.0067188966380214,2.3137811115193404e-06,567.7,575.9,567.15,572.94,3296,4.05,0,0,15,30,0.0092302272326933,0.0051663350438089,0.0009697610861325,196.09,203.15,195.94,200.44,2240,3.0,0,0,15,30,0.0221836911622213,0.0135202554380363,0.0007655404715729,0.9738,0.9843,0.9735,0.9801,766,0.0026,0,0,15,30,0.0064695009242143,0.0042852770125497,0.0003081664098612
57321.42,57454.91,57148.69,57156.57,2066,10.5,0,0,16,0,-0.0028758882805066,0.0023287978560197,0.0001378859252941,4347.44,4371.49,4329.23,4329.23,3783,4.01,0,0,16,0,-0.0041886719540695,0.0055319912408222,0.0,572.97,575.23,566.12,568.06,2530,4.05,0,0,16,0,-0.008569384086427,0.0039443600886608,0.0034268352999363,200.44,201.92,198.49,198.76,1580,3.0,0,0,16,0,-0.0083815605667531,0.0073837557373777,0.0013602700387927,0.9801,0.9833,0.9746,0.9746,639,0.0025,0,0,16,0,-0.0056116722783388,0.0032649729619426,0.0
57156.57,57193.57,56956.64,57077.79,1703,10.5,0,0,16,30,-0.0013783192378408,0.0006473446534667,0.0021270566522182,4329.23,4335.71,4306.31,4321.14,3329,4.01,0,0,16,30,-0.0018686925850553,0.0014968019717133,0.0034437836570056,567.45,569.15,566.58,567.94,2001,4.05,0,0,16,30,0.0008635122037184,0.0021305067436699,0.0015355289632532,198.62,199.49,197.73,198.9,1574,3.0,0,0,16,30,0.001409727117108,0.0029663147310206,0.0045010873413241,0.9746,0.9753,0.9692,0.9706,387,0.0025,0,0,16,30,-0.0041042478965729,0.0007182433819001,0.0014444903012794
57080.79,57132.71,56910.88,56980.0,1726,10.5,0,0,17,0,-0.0017657429058007,0.0009095879717151,0.0012145305080505,4321.14,4331.65,4309.43,4321.41,2862,4.01,0,0,17,0,6.248351129552087e-05,0.0023695969602513,0.0027172967190556,567.94,568.9,566.78,567.15,2208,4.05,0,0,17,0,-0.0013909920061979,0.0016903193999364,0.0006528106143477,198.91,199.36,197.36,198.04,1213,3.0,0,0,17,0,-0.0043738374139058,0.0022623296968479,0.0034454803404944,0.9706,0.9749,0.9687,0.9729,362,0.0025,0,0,17,0,0.0023696682464454,0.0020557097337855,0.0019613915556932
56980.0,57172.4,56858.79,57162.9,1882,10.5,0,0,17,30,0.0032098982098982,0.0001661917082583,0.0021317724137288,4321.17,4336.96,4302.37,4336.82,3663,4.01,0,0,17,30,0.0036217043069353,3.228171794087083e-05,0.0043696846156886,567.04,567.72,564.12,565.96,2352,4.05,0,0,17,30,-0.0019046275395032,0.00119920993228,0.0032617173650996,198.04,198.59,197.11,198.55,1284,3.0,0,0,17,30,0.0025752373257928,0.0002014605892721,0.0047181776672922,0.9729,0.9759,0.9699,0.9755,388,0.0026,0,0,17,30,0.0026724226539213,0.0004100461301896,0.0030931023816888
